time,value
0.0,-0.043619255414689646
0.034482758620689655,0.43181790706278816
0.06896551724137931,0.7197704777415446
0.10344827586206896,0.9541376406015446
0.13793103448275862,1.002916090993951
0.1724137931034483,0.657253394333306
0.20689655172413793,0.6361160591590063
0.24137931034482757,0.13643945229381568
0.27586206896551724,-0.3490866939066503
0.3103448275862069,-0.591330971091912
0.3448275862068966,-0.9463482783411011
0.3793103448275862,-0.991907444559721
0.41379310344827586,-0.9078678349659046
0.4482758620689655,-0.5225746233215987
0.48275862068965514,-0.22021967552631844
0.5172413793103449,0.22244464524799937
0.5517241379310345,0.6653633228450374
0.5862068965517241,0.9127690173190764
0.6206896551724138,0.9958160105944204
0.6551724137931034,0.9844962684346648
0.6896551724137931,0.814623620324821
0.7241379310344828,0.3351720525759511
0.7586206896551724,-0.1022810140303118
0.7931034482758621,-0.507022502996068
0.8275862068965517,-0.7621675231153139
0.8620689655172413,-1.016786409293172
0.896551724137931,-0.9774658705048063
0.9310344827586207,-0.8390342025839691
0.9655172413793103,-0.4790824946922638
1.0,-0.025890000134899012
