time,value
0.0,0.007567346682837057
0.034482758620689655,0.22473454513550928
0.06896551724137931,0.33436569908160085
0.10344827586206896,0.578001698828594
0.13793103448275862,0.819530939217627
0.1724137931034483,0.8167392019280293
0.20689655172413793,0.8556721338041251
0.24137931034482757,1.0001491874105026
0.27586206896551724,1.055363747915275
0.3103448275862069,0.9310957812515978
0.3448275862068966,0.8108827680255734
0.3793103448275862,0.5947750619663745
0.41379310344827586,0.5381665633121318
0.4482758620689655,0.3523652855801324
0.48275862068965514,0.01903239346888691
0.5172413793103449,-0.05139239598908074
0.5517241379310345,-0.28101675384137453
0.5862068965517241,-0.4589380600496541
0.6206896551724138,-0.6585232042617564
0.6551724137931034,-0.7950048627163245
0.6896551724137931,-0.9029406748817045
0.7241379310344828,-0.9434029064664664
0.7586206896551724,-1.08947130230732
0.7931034482758621,-1.0386029642002987
0.8275862068965517,-0.9203124394555119
0.8620689655172413,-0.7686530637112645
0.896551724137931,-0.5857673690283566
0.9310344827586207,-0.40365501889882244
0.9655172413793103,-0.15911514963822285
1.0,0.057424764929017304
