x,y
0.0,1.0793347235199926
0.20408163265306123,2.0444622162951487
0.40816326530612246,2.998227037028692
0.6122448979591837,4.084024625154408
0.8163265306122449,5.064894192666246
1.0204081632653061,5.937325560332454
1.2244897959183674,6.823996838932105
1.4285714285714286,7.732051610331944
1.6326530612244898,8.781767684737321
1.836734693877551,9.796010258344378
2.0408163265306123,10.865058793751155
2.2448979591836737,11.822333529117502
2.4489795918367347,12.838187498225174
2.6530612244897958,13.900746537621908
2.857142857142857,14.869811883649884
3.0612244897959187,15.915489407405625
3.2653061224489797,16.84929681329896
3.4693877551020407,17.81299142864245
3.673469387755102,18.77481763924262
3.8775510204081636,19.655233674683718
4.081632653061225,20.703930922762275
4.285714285714286,21.656990688742003
4.4897959183673475,22.658240100614773
4.6938775510204085,23.706314766505365
4.8979591836734695,24.75096788410836
5.1020408163265305,25.817506395005637
5.3061224489795915,26.807657846554694
5.510204081632653,27.765328015350278
5.714285714285714,28.75735619425964
5.918367346938775,29.588622750863838
6.122448979591837,30.44391150362153
6.326530612244898,31.311641542386088
6.530612244897959,32.21191685962594
6.73469387755102,33.25189428229828
6.938775510204081,34.161346376762275
7.142857142857143,35.123530121358336
7.346938775510204,36.25345295113694
7.551020408163265,37.2178265540308
7.755102040816327,38.29157811087751
7.959183673469388,39.19821634287652
8.16326530612245,40.17767258708976
8.36734693877551,41.0826703815987
8.571428571428571,42.048767074008644
8.775510204081632,43.132797887754386
8.979591836734695,43.96006584543515
9.183673469387756,45.003508209789736
9.387755102040817,46.02728177002297
9.591836734693878,46.967866774453285
9.795918367346939,47.823260989014436
10.0,48.830473939785826
