x,y
0.0,1.470342904646529
0.20408163265306123,2.9769974862324498
0.40816326530612246,4.407255103902422
0.6122448979591837,6.006213497361907
0.8163265306122449,7.388383135050421
1.0204081632653061,8.966618169292186
1.2244897959183674,10.44755306354167
1.4285714285714286,12.064677772888402
1.6326530612244898,13.639764671761528
1.836734693877551,15.321829287526208
2.0408163265306123,16.894906756640072
2.2448979591836737,18.237702731074748
2.4489795918367347,19.731007413784926
2.6530612244897958,21.113806694525444
2.857142857142857,22.561978710288816
3.0612244897959187,24.21310155361649
3.2653061224489797,25.776854934706257
3.4693877551020407,27.206961891848383
3.673469387755102,28.605590155204343
3.8775510204081636,30.10886836449197
4.081632653061225,31.487212349553857
4.285714285714286,32.9200983218142
4.4897959183673475,34.45129926896933
4.6938775510204085,36.06683047258
4.8979591836734695,37.627706619802446
5.1020408163265305,38.898577668942636
5.3061224489795915,40.429014341845665
5.510204081632653,41.93621769916892
5.714285714285714,43.47760672770619
5.918367346938775,45.13922769587131
6.122448979591837,46.43290386819084
6.326530612244898,47.87379352567173
6.530612244897959,49.432884157951065
6.73469387755102,50.77472471800567
6.938775510204081,52.422319622811024
7.142857142857143,53.95915528408109
7.346938775510204,55.54381368266543
7.551020408163265,56.98671931651325
7.755102040816327,58.568095685509874
7.959183673469388,60.17494284110878
8.16326530612245,61.6982306431225
8.36734693877551,63.22167073239237
8.571428571428571,64.74870505632055
8.775510204081632,66.16237052984661
8.979591836734695,67.64761766182258
9.183673469387756,69.13236540857734
9.387755102040817,70.6707047950127
9.591836734693878,72.27068721970373
9.795918367346939,73.66483361150588
10.0,75.15233270847392
