x,y
0.0,1.101271581781983
0.20408163265306123,2.1168145145488295
0.40816326530612246,3.15199015538875
0.6122448979591837,4.157305690146536
0.8163265306122449,5.157314129455678
1.0204081632653061,6.085158326101393
1.2244897959183674,7.116807752268723
1.4285714285714286,8.107079092427375
1.6326530612244898,9.316395923320435
1.836734693877551,10.47373141356796
2.0408163265306123,11.51231606882361
2.2448979591836737,12.436010347854133
2.4489795918367347,13.32476920065579
2.6530612244897958,14.443883495964677
2.857142857142857,15.470158418479391
3.0612244897959187,16.51817275881855
3.2653061224489797,17.34371416012113
3.4693877551020407,18.43645800827695
3.673469387755102,19.48190004209839
3.8775510204081636,20.37085697365694
4.081632653061225,21.323704492911947
4.285714285714286,22.3500762133476
4.4897959183673475,23.355322893183224
4.6938775510204085,24.32610577460287
4.8979591836734695,25.315756947796274
5.1020408163265305,26.290559209975584
5.3061224489795915,27.30581546118583
5.510204081632653,28.452964658485147
5.714285714285714,29.196298814392016
5.918367346938775,30.172613787941046
6.122448979591837,31.19026503007829
6.326530612244898,32.219864429047
6.530612244897959,33.18267297091487
6.73469387755102,34.007000792667014
6.938775510204081,35.03980034103842
7.142857142857143,36.212535362454844
7.346938775510204,37.05914922196323
7.551020408163265,38.14553202333305
7.755102040816327,39.11267950102076
7.959183673469388,40.10654706643787
8.16326530612245,41.001257215367474
8.36734693877551,41.96781159813189
8.571428571428571,43.09781605760178
8.775510204081632,44.15608158180056
8.979591836734695,45.32931274234155
9.183673469387756,46.44705393123932
9.387755102040817,47.490962599132274
9.591836734693878,48.66535605174905
9.795918367346939,49.70925536762288
10.0,50.79205418530259
