wavelength,intensity
400.0,0.011575077587833204
405.08474576271186,0.014363017603432003
410.1694915254237,0.005294134249267242
415.2542372881356,0.013634287916925532
420.33898305084745,-0.01880798089909672
425.4237288135593,-0.0031790518532880847
430.50847457627117,-0.008670000356542551
435.59322033898303,0.0011924484583739165
440.6779661016949,-0.005713836613459917
445.76271186440675,-0.001659428667345249
450.8474576271186,0.018828442945619712
455.93220338983053,-0.0016774034613269817
461.01694915254234,0.004193505549586446
466.10169491525426,-0.002174484977976767
471.1864406779661,0.001132409060924489
476.271186440678,0.0009625112698187097
481.35593220338984,0.006543570073027557
486.4406779661017,0.016120362943601883
491.52542372881356,0.02567195482479865
496.6101694915254,0.021080240264839897
501.6949152542373,0.03928600036046248
506.77966101694915,0.0473624837200816
511.864406779661,0.09768659877410768
516.9491525423729,0.16611020688024333
522.0338983050847,0.24525009233730274
527.1186440677966,0.34130992636059304
532.2033898305085,0.4706509378676257
537.2881355932203,0.6019132674284866
542.3728813559322,0.7449255632205719
547.457627118644,0.857331778362397
552.542372881356,0.9423451181845458
557.6271186440678,0.9977436685669459
562.7118644067797,0.9633668237028862
567.7966101694915,0.9448523913734301
572.8813559322034,0.8106219682574437
577.9661016949152,0.706897925434535
583.0508474576271,0.5923335312434029
588.1355932203389,0.4578892587862729
593.2203389830509,0.3200536253229846
598.3050847457628,0.22343082466856748
603.3898305084746,0.1658875186102542
608.4745762711864,0.09054941090776307
613.5593220338983,0.07920750833482809
618.6440677966102,0.032073501510134494
623.728813559322,0.02130590926386533
628.8135593220338,0.024948506267667633
633.8983050847457,0.005559747601188294
638.9830508474577,-0.008070310307161765
644.0677966101695,-0.0002448231746193355
649.1525423728814,-2.8012878971623027e-06
654.2372881355932,-0.013508365061686324
659.3220338983051,-0.0025063518821355412
664.4067796610169,-0.007403477017357192
669.4915254237287,0.009249793508504309
674.5762711864406,0.0003481080534321355
679.6610169491526,-0.0028273529278852513
684.7457627118645,-0.0010616448348796709
689.8305084745763,0.002231267997412473
694.9152542372881,0.006168154439671278
700.0,-0.009997119211813933
