wavelength,intensity
400.0,0.00014040960902219406
405.08474576271186,0.0033676716880697934
410.1694915254237,0.004255429539189396
415.2542372881356,-0.019352487783614064
420.33898305084745,0.006714305730781506
425.4237288135593,-0.009689763832830994
430.50847457627117,-0.014090445608692546
435.59322033898303,0.00022101945359748892
440.6779661016949,0.0026908918188447376
445.76271186440675,-0.0028937054435203115
450.8474576271186,0.01668892131020639
455.93220338983053,0.0030735025562134075
461.01694915254234,0.026768787505884996
466.10169491525426,0.0488985551228482
471.1864406779661,0.09182928756109279
476.271186440678,0.15054226090264075
481.35593220338984,0.21453685163581024
486.4406779661017,0.3314968346624987
491.52542372881356,0.4451316817623682
496.6101694915254,0.5597150897276656
501.6949152542373,0.6956977170857563
506.77966101694915,0.8395207429844207
511.864406779661,0.933745330132168
516.9491525423729,0.9897013109375749
522.0338983050847,0.9955919776515271
527.1186440677966,0.9528430709368516
532.2033898305085,0.871112192740341
537.2881355932203,0.7305376256063104
542.3728813559322,0.5944799774501471
547.457627118644,0.45958465627390316
552.542372881356,0.34968951393190456
557.6271186440678,0.2551808105138496
562.7118644067797,0.1570165993581545
567.7966101694915,0.07680633996649279
572.8813559322034,0.043987137561269346
577.9661016949152,0.026402496952408684
583.0508474576271,0.013194326601930276
588.1355932203389,0.00555009163947727
593.2203389830509,0.005080994927761602
598.3050847457628,-0.0009445496166215457
603.3898305084746,0.011448334400342736
608.4745762711864,-0.006361652169539147
613.5593220338983,-0.008465247711959662
618.6440677966102,0.004848188909337149
623.728813559322,-0.015335181599835816
628.8135593220338,0.003904124536731653
633.8983050847457,0.0010278544358899124
638.9830508474577,-0.0014737141643223028
644.0677966101695,0.015882967601905877
649.1525423728814,-0.006222017462330446
654.2372881355932,0.02060299663887966
659.3220338983051,-0.002254310776322291
664.4067796610169,-0.012770163571652664
669.4915254237287,0.0006991960069681931
674.5762711864406,-0.010762451961207505
679.6610169491526,-0.007517558469640827
684.7457627118645,0.00397033300178699
689.8305084745763,0.005555820886799035
694.9152542372881,-0.006221677002490987
700.0,0.009874051450472496
