time,value
0.0,-0.0032580809070345525
0.034482758620689655,0.6886882362331526
0.06896551724137931,1.0492657265184389
0.10344827586206896,0.9783428745181391
0.13793103448275862,0.5324285141179635
0.1724137931034483,-0.15837433786621058
0.20689655172413793,-0.6517683775838704
0.24137931034482757,-0.9947275839788682
0.27586206896551724,-0.8554856306823806
0.3103448275862069,-0.45153127430286993
0.3448275862068966,0.20632378456902747
0.3793103448275862,0.7703694231314566
0.41379310344827586,1.0108473184258167
0.4482758620689655,0.8523751338799036
0.48275862068965514,0.2903417809097351
0.5172413793103449,-0.3864657527414894
0.5517241379310345,-0.7464497461619011
0.5862068965517241,-0.874070705399956
0.6206896551724138,-0.739791019567517
0.6551724137931034,-0.28117004494753106
0.6896551724137931,0.3812293457181204
0.7241379310344828,0.9089679228985718
0.7586206896551724,1.053882303125591
0.7931034482758621,0.6270549271263308
0.8275862068965517,0.1019023773814978
0.8620689655172413,-0.5057572539548217
0.896551724137931,-0.8857477972524967
0.9310344827586207,-0.9807300472392417
0.9655172413793103,-0.6833649497598615
1.0,0.03105987797264438
