x,y
0.0,2.0739412672300945
0.20408163265306123,4.057976436487893
0.40816326530612246,5.992684822021422
0.6122448979591837,8.047527614104402
0.8163265306122449,10.066324972853012
1.0204081632653061,11.921512246911508
1.2244897959183674,13.914714221313067
1.4285714285714286,15.940917802520506
1.6326530612244898,17.85094832387173
1.836734693877551,19.869932663155474
2.0408163265306123,21.724450414629693
2.2448979591836737,23.85806902463091
2.4489795918367347,25.982864023136855
2.6530612244897958,27.95761228970656
2.857142857142857,29.993957723490468
3.0612244897959187,31.75296552691048
3.2653061224489797,33.63733076088395
3.4693877551020407,35.607952868868736
3.673469387755102,37.50073956672605
3.8775510204081636,39.57217921498911
4.081632653061225,41.77190886806391
4.285714285714286,43.65424739612098
4.4897959183673475,45.57050105571246
4.6938775510204085,47.594045892543456
4.8979591836734695,49.75515750739342
5.1020408163265305,51.63292007613943
5.3061224489795915,53.65782368837012
5.510204081632653,55.83995357345143
5.714285714285714,57.6747776586335
5.918367346938775,59.54667073794892
6.122448979591837,61.50431007730284
6.326530612244898,63.4522512360173
6.530612244897959,65.53351136479266
6.73469387755102,67.55767733677474
6.938775510204081,69.38018113081053
7.142857142857143,71.4317221711006
7.346938775510204,73.37396828236504
7.551020408163265,75.50141300405916
7.755102040816327,77.43865425041547
7.959183673469388,79.37499272210525
8.16326530612245,81.4291058831857
8.36734693877551,83.50539853141939
8.571428571428571,85.55020846781301
8.775510204081632,87.38164873607452
8.979591836734695,89.43545218006734
9.183673469387756,91.33202137489991
9.387755102040817,93.35554898605874
9.591836734693878,95.21317554251883
9.795918367346939,97.25780775727313
10.0,99.17714786684239
