x,y
0.0,0.5197790081941852
0.20408163265306123,1.1287007578652646
0.40816326530612246,1.7614693710920337
0.6122448979591837,2.2545555776194197
0.8163265306122449,2.8899141665763595
1.0204081632653061,3.3991268324197703
1.2244897959183674,3.815387010037024
1.4285714285714286,4.25594697481715
1.6326530612244898,4.607893323560649
1.836734693877551,5.019079938187284
2.0408163265306123,5.483278269379841
2.2448979591836737,6.063636771317702
2.4489795918367347,6.7357137544343
2.6530612244897958,7.097495602896596
2.857142857142857,7.636778349722588
3.0612244897959187,8.032723955806835
3.2653061224489797,8.580193664653155
3.4693877551020407,9.067084999584383
3.673469387755102,9.383994416999629
3.8775510204081636,9.976824116156477
4.081632653061225,10.416324044875603
4.285714285714286,10.862934021038248
4.4897959183673475,11.255958779909278
4.6938775510204085,11.690530452240523
4.8979591836734695,12.233319496310015
5.1020408163265305,12.714395062216374
5.3061224489795915,13.247261262444622
5.510204081632653,13.783453447837507
5.714285714285714,14.415519613390323
5.918367346938775,14.881240998303886
6.122448979591837,15.233555216619312
6.326530612244898,15.84027745827651
6.530612244897959,16.307128641066786
6.73469387755102,16.918587885524524
6.938775510204081,17.45692559684277
7.142857142857143,17.943811843822434
7.346938775510204,18.478689433227064
7.551020408163265,19.173790689239695
7.755102040816327,19.88148874214507
7.959183673469388,20.38842685565835
8.16326530612245,20.904445914990056
8.36734693877551,21.512069930736693
8.571428571428571,21.927503827459958
8.775510204081632,22.460810864721783
8.979591836734695,22.958224579926398
9.183673469387756,23.489615401072154
9.387755102040817,23.906278520477212
9.591836734693878,24.247321771146314
9.795918367346939,24.540023427547187
10.0,24.928285016248225
