x,y
0.0,1.5344645226236053
0.20408163265306123,3.1012971244344048
0.40816326530612246,4.5324598962113285
0.6122448979591837,6.122241437052383
0.8163265306122449,7.785135131814783
1.0204081632653061,9.18812017984964
1.2244897959183674,10.599350614278185
1.4285714285714286,12.232929047910208
1.6326530612244898,13.713794649240702
1.836734693877551,15.354176788447358
2.0408163265306123,16.809923217258138
2.2448979591836737,18.45542777488521
2.4489795918367347,19.968576356565755
2.6530612244897958,21.494399238898026
2.857142857142857,23.150871041065017
3.0612244897959187,24.6146939933206
3.2653061224489797,26.020581783728105
3.4693877551020407,27.475725362925267
3.673469387755102,29.020958757989582
3.8775510204081636,30.36438285077153
4.081632653061225,31.928129941036644
4.285714285714286,33.37425280927487
4.4897959183673475,34.98903407534823
4.6938775510204085,36.249608044858185
4.8979591836734695,37.67095146734777
5.1020408163265305,39.00230465222436
5.3061224489795915,40.41968170558796
5.510204081632653,41.944448295698855
5.714285714285714,43.42652563315388
5.918367346938775,44.90118787625908
6.122448979591837,46.38526938912107
6.326530612244898,47.905608213183065
6.530612244897959,49.30475460898875
6.73469387755102,50.87543957307866
6.938775510204081,52.44170617011721
7.142857142857143,53.980209963882814
7.346938775510204,55.53586330815794
7.551020408163265,57.06550510823881
7.755102040816327,58.769012438511915
7.959183673469388,60.26030302140666
8.16326530612245,61.729594699573205
8.36734693877551,63.154241941537464
8.571428571428571,64.55101567447969
8.775510204081632,65.92656849571958
8.979591836734695,67.33768876439649
9.183673469387756,68.83062072623129
9.387755102040817,70.36405023908105
9.591836734693878,71.86916444493627
9.795918367346939,73.2926109171933
10.0,74.8826293735953
