time,value
0.0,-0.0004324313006120101
0.034482758620689655,0.3023905407980338
0.06896551724137931,0.7844689464896258
0.10344827586206896,1.0210919799768259
0.13793103448275862,1.0050208727326049
0.1724137931034483,0.8569303800098712
0.20689655172413793,0.494970051560069
0.24137931034482757,0.015049530662890831
0.27586206896551724,-0.2847083290191268
0.3103448275862069,-0.6002117628811087
0.3448275862068966,-0.8724976771054185
0.3793103448275862,-1.0979272053311913
0.41379310344827586,-0.95925676480657
0.4482758620689655,-0.6474726022836326
0.48275862068965514,-0.29461921277503156
0.5172413793103449,0.21717993618882586
0.5517241379310345,0.6248450054527913
0.5862068965517241,0.8119993802839043
0.6206896551724138,1.0373898368149004
0.6551724137931034,0.9590319170177923
0.6896551724137931,0.6602915026112383
0.7241379310344828,0.31067543083678084
0.7586206896551724,-0.20560907720659172
0.7931034482758621,-0.5321669649913757
0.8275862068965517,-0.8273197494503735
0.8620689655172413,-0.9783891427801165
0.896551724137931,-0.9446061469182145
0.9310344827586207,-0.7499499679661084
0.9655172413793103,-0.4331062864235487
1.0,0.014309747127715346
