time,value
0.0,-0.004397952549058856
0.034482758620689655,0.1519142536436673
0.06896551724137931,0.40908049039416633
0.10344827586206896,0.610244216864028
0.13793103448275862,0.7736348788498696
0.1724137931034483,0.9069888627968142
0.20689655172413793,1.0096165024131072
0.24137931034482757,0.9639257102664804
0.27586206896551724,0.9526727421810756
0.3103448275862069,1.0015195538039494
0.3448275862068966,0.866238077616548
0.3793103448275862,0.6681609117467575
0.41379310344827586,0.5101932987294102
0.4482758620689655,0.31416583280223526
0.48275862068965514,0.10969772453801109
0.5172413793103449,-0.08448486381201102
0.5517241379310345,-0.19255189283098845
0.5862068965517241,-0.5060660291188888
0.6206896551724138,-0.6545695513321609
0.6551724137931034,-0.9120128334663976
0.6896551724137931,-0.9532217194557332
0.7241379310344828,-0.9253857724056959
0.7586206896551724,-0.9784176442832931
0.7931034482758621,-1.1830057217624648
0.8275862068965517,-0.8498108843302135
0.8620689655172413,-0.6662538353961984
0.896551724137931,-0.7049695944997553
0.9310344827586207,-0.3439197177779893
0.9655172413793103,-0.35356822174232083
1.0,0.046899947252670424
